321,130,105,4,5,239,110,97
239,110,97,4,-4,248,114,100
248,114,100,-8,-4,233,110,100
233,110,100,4,4,170,94,92
170,94,92,-4,4,106,75,93
95,75,123,0,0,120,84,133
120,84,133,0,0,171,99,137
171,99,137,-5,6,169,97,132
169,97,132,5,-4,158,99,124
158,99,124,-5,-4,580,218,170
580,218,170,5,8,712,250,205
712,250,205,-6,4,447,173,167
447,173,167,-6,4,159,93,301
159,93,301,-4,-4,94,67,184
94,67,184,0,0,87,74,174
87,74,174,0,0,87,74,178
87,74,178,8,-5,94,70,186
94,70,186,7,-4,210,95,441
210,95,441,-4,4,106,87,161
106,87,161,0,0,122,86,209
122,86,209,0,0,123,91,206
123,91,206,0,0,121,89,196
121,89,196,0,0,122,90,198
122,90,198,0,0,123,91,199
123,91,199,0,0,127,90,208
127,90,208,0,0,136,91,227
136,91,227,6,-4,129,98,195
129,98,195,0,0,118,102,147
118,102,147,0,0,134,107,151
134,107,151,0,0,164,117,169
164,117,169,0,0,171,120,175
171,120,175,0,0,201,131,188
201,131,188,-4,4,154,121,198
154,121,198,0,0,165,120,223
165,120,223,0,0,176,125,248
176,125,248,0,0,180,123,257
180,123,257,0,0,195,124,295
195,124,295,-4,4,183,113,277
183,113,277,-4,-7,193,110,319
193,110,319,-4,-5,156,120,202
156,120,202,0,0,205,130,181
205,130,181,4,-7,463,184,194
463,184,194,8,-7,433,201,220
433,201,220,-9,7,170,178,177
170,178,177,0,0,235,154,208
235,154,208,-4,4,247,154,204
247,154,204,-4,-4,375,181,199
375,181,199,-4,-8,204,142,192
204,142,192,-4,-6,118,134,135
118,134,135,0,0,95,133,113
95,133,113,0,0,95,129,120
95,129,120,0,0,93,130,117
93,130,117,0,0,91,128,115
91,128,115,0,0,91,128,115
91,128,115,0,0,91,128,116
91,128,116,0,0,93,129,116
93,129,116,0,0,93,129,116
93,129,116,0,0,93,129,116
93,129,116,0,0,94,130,118
94,130,118,0,0,89,126,112
89,126,112,0,0,86,125,110
86,125,110,0,0,87,125,110
87,125,110,0,0,87,124,110
87,124,110,0,0,81,118,107
81,118,107,0,0,83,115,109
83,115,109,0,0,92,121,114
102,190,250,6,5,108,182,252
102,190,250,6,5,108,182,252
108,182,252,4,-5,101,181,242
101,181,242,7,4,103,169,246
103,169,246,8,6,83,143,195
83,143,195,-4,-5,63,112,143
63,112,143,0,0,72,108,168
72,108,168,7,8,74,113,169
74,113,169,-9,4,61,123,144
61,123,144,0,0,57,146,126
57,146,126,0,0,57,146,133
57,146,133,0,0,59,147,138
59,147,138,0,0,60,150,141
60,150,141,0,0,63,154,150
63,154,150,0,0,78,178,189
78,178,189,0,0,98,175,233
98,175,233,-4,-9,127,159,300
127,159,300,-6,-7,125,126,190
125,126,190,-4,-4,96,100,132
96,100,132,0,0,69,91,110
69,91,110,0,0,74,93,119
74,93,119,0,0,80,96,129
80,96,129,0,0,82,96,131
82,96,131,0,0,95,102,144
95,102,144,8,-4,140,110,167
140,110,167,0,0,194,123,209
194,123,209,0,0,199,124,229
199,124,229,0,0,197,121,227
197,121,227,0,0,191,119,221
191,119,221,0,0,194,121,227
194,121,227,0,0,199,122,240
199,122,240,0,0,199,121,246
199,121,246,0,0,201,121,253
201,121,253,0,0,200,124,244
200,124,244,0,0,200,126,240
200,126,240,0,0,184,118,210
184,118,210,0,0,159,112,176
159,112,176,0,0,156,108,175
156,108,175,0,0,192,115,231
192,115,231,0,0,189,114,262
189,114,262,0,0,171,110,240
171,110,240,0,0,161,109,223
161,109,223,0,0,157,107,236
157,107,236,0,0,152,106,242
152,106,242,0,0,151,107,247
151,107,247,4,-8,139,101,236
139,101,236,4,4,127,94,210
127,94,210,0,0,123,98,202
123,98,202,0,0,126,98,216
126,98,216,0,0,133,97,241
133,97,241,-8,-7,129,95,238
129,95,238,4,-4,114,98,200
114,98,200,0,0,116,108,197
116,108,197,0,0,115,95,201
115,95,201,0,0,115,104,198
115,104,198,0,0,113,103,194
113,103,194,0,0,113,102,195
113,102,195,0,0,109,100,191
109,100,191,0,0,111,101,196
111,101,196,0,0,111,101,194
223,129,220,0,0,334,188,216
223,129,220,0,0,334,188,216
334,188,216,4,-9,288,171,184
288,171,184,-4,4,190,158,166
190,158,166,-4,5,266,170,175
266,170,175,-4,-4,374,180,181
374,180,181,-9,-4,459,196,186
459,196,186,-8,-4,280,136,242
280,136,242,-9,-4,121,100,199
121,100,199,0,0,160,101,337
160,101,337,4,4,150,100,310
150,100,310,-4,6,117,88,234
117,88,234,7,4,78,86,148
78,86,148,-4,-4,72,81,144
72,81,144,-4,4,72,85,145
72,85,145,-4,7,74,87,142
74,87,142,5,-6,73,87,142
73,87,142,6,6,76,90,146
76,90,146,8,4,70,87,139
70,87,139,6,-8,63,80,135
63,80,135,4,-4,103,91,199
103,91,199,4,-6,372,159,144
372,159,144,4,-4,97,120,117
97,120,117,0,0,116,394,261
116,394,261,4,-7,107,347,232
107,347,232,-4,4,68,196,131
68,196,131,-4,-7,68,204,131
68,204,131,-4,4,61,166,116
61,166,116,0,0,70,194,130
70,194,130,-9,-4,73,246,160
73,246,160,5,4,95,270,212
95,270,212,0,0,93,280,207
93,280,207,-4,-9,80,270,175
80,270,175,4,5,56,169,102
56,169,102,-4,6,73,241,159
73,241,159,-4,4,106,180,215
106,180,215,0,0,73,101,125
73,101,125,0,0,72,101,127
72,101,127,0,0,73,102,125
73,102,125,0,0,74,102,125
74,102,125,0,0,76,101,126
76,101,126,0,0,75,100,125
75,100,125,0,0,76,101,127
76,101,127,0,0,77,102,128
77,102,128,0,0,74,94,124
74,94,124,0,0,69,96,124
69,96,124,0,0,72,98,124
72,98,124,0,0,82,101,129
82,101,129,0,0,88,102,132
88,102,132,0,0,87,103,126
87,103,126,0,0,84,99,122
84,99,122,0,0,79,91,122
79,91,122,0,0,99,94,126
99,94,126,0,0,92,91,124
92,91,124,0,0,124,96,125
124,96,125,0,0,152,100,122
152,100,122,-9,4,207,108,103
207,108,103,-8,4,63,76,100
63,76,100,0,0,93,76,203
93,76,203,-4,4,96,75,197
96,75,197,4,4,74,75,157
74,75,157,-4,8,56,73,127
56,73,127,7,-4,55,78,119
55,78,119,4,8,59,72,132
59,72,132,4,-8,68,73,152
68,73,152,4,8,89,74,196
44,139,116,0,0,46,139,121
44,139,116,0,0,46,139,121
44,139,116,0,0,46,139,121
46,139,121,0,0,45,138,117
45,138,117,0,0,52,137,132
52,137,132,0,0,65,139,161
65,139,161,0,0,70,139,173
70,139,173,0,0,74,140,182
74,140,182,7,4,77,138,187
77,138,187,-4,-5,78,132,187
78,132,187,5,-9,63,128,154
63,128,154,0,0,84,101,183
84,101,183,-5,-8,129,102,297
129,102,297,4,4,142,98,319
142,98,319,4,-4,130,95,298
130,95,298,-4,6,118,90,269
118,90,269,-4,-7,143,92,321
143,92,321,4,-4,100,85,220
100,85,220,-8,6,87,88,185
87,88,185,-4,4,165,107,374
165,107,374,4,7,68,109,158
68,109,158,5,7,52,113,129
52,113,129,0,0,55,123,133
55,123,133,0,0,54,127,135
54,127,135,0,0,54,128,133
54,128,133,0,0,53,127,131
53,127,131,0,0,52,127,132
52,127,132,0,0,54,129,134
54,129,134,0,0,53,129,134
53,129,134,0,0,54,130,134
54,130,134,0,0,55,129,134
55,129,134,0,0,52,127,130
52,127,130,0,0,52,126,129
52,126,129,0,0,52,128,131
52,128,131,0,0,58,134,145
58,134,145,0,0,55,132,137
55,132,137,0,0,54,127,133
54,127,133,0,0,50,125,124
50,125,124,0,0,51,123,124
51,123,124,0,0,55,122,136
55,122,136,0,0,54,116,131
54,116,131,0,0,49,112,120
49,112,120,0,0,61,115,147
61,115,147,0,0,116,121,270
116,121,270,5,-4,215,127,507
215,127,507,4,7,161,113,369
161,113,369,7,4,151,111,351
151,111,351,4,5,136,106,316
136,106,316,-6,-4,191,116,445
191,116,445,4,-9,142,106,317
142,106,317,-4,-9,101,97,178
101,97,178,0,0,207,106,419
207,106,419,-5,-4,270,122,583
270,122,583,-5,4,230,115,492
230,115,492,6,4,155,96,313
155,96,313,-8,7,118,92,210
118,92,210,-7,-4,89,97,157
89,97,157,6,-4,77,96,151
77,96,151,4,-7,88,95,144
88,95,144,-4,-9,108,89,195
108,89,195,0,0,222,110,470
38,63,75,0,0,38,62,75
0,0,0,5,-5,25,108,64
25,108,64,5,-5,26,90,62
26,90,62,5,-5,32,132,79
32,132,79,5,-5,31,96,69
31,96,69,5,-5,39,74,86
39,74,86,-9,8,39,70,88
39,70,88,-4,-4,40,70,90
40,70,90,-4,4,40,69,84
40,69,84,-4,-4,35,71,82
35,71,82,7,4,40,73,85
40,73,85,6,-8,38,71,88
38,71,88,-4,4,38,69,88
38,69,88,-5,6,38,69,88
38,69,88,6,-9,37,69,85
37,69,85,-4,-4,36,71,82
36,71,82,-4,-7,39,68,92
39,68,92,5,-8,99,71,228
99,71,228,-4,-4,41,58,86
41,58,86,-8,-8,43,66,79
43,66,79,-4,-6,42,64,77
42,64,77,-8,-7,41,65,77
41,65,77,-8,-9,42,61,85
42,61,85,4,4,51,62,100
51,62,100,-7,4,46,66,86
46,66,86,-4,4,42,64,75
42,64,75,8,4,39,56,74
39,56,74,7,4,42,61,77
42,61,77,4,5,45,58,80
45,58,80,4,-4,62,68,81
62,68,81,4,4,151,94,89
151,94,89,7,7,134,92,92
134,92,92,-4,-4,78,71,90
78,71,90,5,-5,70,67,97
70,67,97,5,-5,107,76,220
107,76,220,-4,-4,72,74,136
72,74,136,-5,-4,60,72,104
60,72,104,-4,-4,57,73,96
57,73,96,6,-5,55,74,81
55,74,81,-4,-9,115,134,74
115,134,74,5,-5,51,82,64
51,82,64,5,-5,38,147,76
38,147,76,5,-5,33,109,66
33,109,66,5,-5,32,188,88
32,188,88,5,-5,28,99,63
28,99,63,5,-5,27,111,72
27,111,72,5,-5,33,120,78
33,120,78,5,-5,35,83,81
35,83,81,5,-5,47,72,101
47,72,101,7,6,48,70,110
48,70,110,-7,-9,83,69,187
83,69,187,-6,-4,86,69,206
86,69,206,4,5,91,69,205
91,69,205,4,-4,84,75,199
84,75,199,-8,-4,89,71,200
89,71,200,4,4,86,73,202
86,73,202,-4,4,88,73,201
88,73,201,-4,6,69,69,158
69,69,158,-6,5,40,69,88
40,69,88,7,-4,39,69,87
39,69,87,-4,-4,39,66,85
39,66,85,-9,-8,39,70,90
39,70,90,-4,4,39,69,88
39,69,88,-4,-9,44,73,93
44,73,93,-4,7,44,72,96
44,72,96,4,-4,45,69,98
45,69,98,7,-4,40,73,94
40,73,94,-5,4,40,69,94
40,69,94,-8,-4,43,71,1]: -4
68,80,140,7,-4,92,86,170
92,86,170,5,-5,102,97,111
102,97,111,5,-5,103,486,288
103,486,288,7,-7,89,252,123
89,252,123,5,-5,41,140,83
41,140,83,5,-5,32,124,75
32,124,75,5,-5,34,257,121
34,257,121,5,-5,43,158,115
43,158,115,5,-5,43,113,104
43,113,104,5,-5,55,99,126
55,99,126,4,8,57,78,121
57,78,121,-5,4,53,77,115
53,77,115,4,-4,54,74,111
54,74,111,-4,5,55,81,113
55,81,113,6,-6,55,79,113
55,79,113,-4,4,55,79,113
55,79,113,-9,4,55,80,109
55,80,109,4,-4,50,83,108
50,83,108,4,-6,51,83,103
51,83,103,-7,-5,53,82,110
53,82,110,-4,4,55,85,107
55,85,107,-4,-7,52,84,112
52,84,112,-4,-5,55,86,114
55,86,114,-8,-4,54,88,118
54,88,118,4,-7,65,90,134
65,90,134,8,-7,214,111,453
214,111,453,-9,7,109,105,123
109,105,123,5,-5,87,96,141
87,96,141,-4,4,89,97,142
89,97,142,-4,-4,82,95,149
82,95,149,-4,-8,86,100,140
86,100,140,-4,-6,146,104,123
146,104,123,-6,-4,288,134,161
288,134,161,6,-4,284,126,223
284,126,223,-4,-4,114,102,185
114,102,185,5,-5,62,102,100
62,102,100,5,-5,55,195,119
55,195,119,5,-5,99,117,210
99,117,210,5,-4,54,125,94
54,125,94,5,-5,109,106,70
109,106,70,6,7,40,107,70
40,107,70,5,-5,40,137,82
40,137,82,5,-5,34,278,119
34,278,119,5,7,35,116,71
35,116,71,5,-5,34,118,74
34,118,74,5,-5,30,295,126
30,295,126,4,-5,34,123,81
34,123,81,5,-5,40,153,106
40,153,106,5,-5,39,95,89
39,95,89,5,-5,98,181,240
98,181,240,8,8,43,83,94
43,83,94,-9,-8,47,79,103
47,79,103,-8,7,49,82,111
49,82,111,-4,4,100,116,235
100,116,235,5,-4,62,201,177
62,201,177,5,-5,71,137,174
71,137,174,4,4,123,113,292
123,113,292,-4,-4,188,123,444
188,123,444,-4,-9,205,117,483
205,117,483,4,-4,98,93,210
98,93,210,4,6,101,95,200
101,95,200,-4,-4,87,89,178
87,89,178,-4,6,84,92,174
84,92,174,-4,-4,81,91,175
81,91,175,-6,-6,82,90,176
82,90,176,8,4,91,91,185
150,104,239,8,-4,330,151,235
330,151,235,-6,6,168,131,163
168,131,163,5,-5,190,126,165
190,126,165,-4,7,223,133,170
223,133,170,4,6,356,155,271
356,155,271,8,-4,345,152,254
345,152,254,4,8,176,137,173
176,137,173,5,-5,134,143,149
134,143,149,-4,-4,129,169,162
129,169,162,5,-5,130,164,146
130,164,146,5,-5,146,261,195
146,261,195,5,-5,136,248,197
136,248,197,5,-5,140,318,141
140,318,141,4,7,59,303,133
59,303,133,-8,-4,61,263,124
61,263,124,-6,6,149,201,104
149,201,104,5,-5,143,181,95
143,181,95,5,-5,136,180,93
136,180,93,5,-5,44,177,96
44,177,96,5,-5,38,304,125
38,304,125,8,-4,34,192,99
34,192,99,5,-5,30,242,113
30,242,113,5,-5,39,155,99
39,155,99,5,-5,72,112,173
72,112,173,7,8,31,171,97
31,171,97,5,-5,31,165,91
31,165,91,5,-5,33,83,77
33,83,77,5,-5,48,68,106
48,68,106,-7,4,32,67,78
32,67,78,-4,-5,33,63,83
33,63,83,-9,5,38,65,83
38,65,83,-8,-7,37,66,80
37,66,80,4,-4,33,69,76
33,69,76,7,-4,38,66,85
38,66,85,-4,4,45,64,101
45,64,101,-4,4,37,67,93
37,67,93,-8,4,36,69,81
36,69,81,4,-4,29,72,71
29,72,71,5,-5,31,68,76
31,68,76,7,-4,32,72,76
32,72,76,6,-4,28,68,71
28,68,71,4,-4,28,79,71
28,79,71,5,-5,28,93,69
28,93,69,5,-5,29,206,93
29,206,93,5,-5,27,190,90
27,190,90,5,-5,28,226,102
28,226,102,5,-5,27,183,93
27,183,93,5,-5,26,139,77
26,139,77,5,-5,24,134,76
24,134,76,5,-5,18,154,71
18,154,71,5,-5,21,86,55
21,86,55,5,-5,20,71,49
20,71,49,5,-5,22,57,42
22,57,42,5,-5,22,82,47
22,82,47,5,-5,19,85,48
19,85,48,5,-5,16,106,51
16,106,51,5,-5,16,100,53
16,100,53,5,-5,19,86,47
19,86,47,5,-5,21,138,71
21,138,71,5,-5,24,63,59
24,63,59,5,-5,32,60,75
32,60,75,4,4,33,54,83
33,54,83,4,-7,59,58,139
59,58,139,5,-5,59,50,142
59,50,142: 0 0 0
226,326,210,5,-5,199,471,278
226,326,210,5,-5,199,471,278
199,471,278,-4,-7,116,381,160
116,381,160,5,-5,48,281,126
48,281,126,-7,-4,40,262,121
40,262,121,-9,-4,38,192,99
38,192,99,5,-5,40,110,74
40,110,74,5,-5,36,204,95
36,204,95,5,-5,31,106,64
31,106,64,5,-5,26,163,70
26,163,70,5,-5,22,89,50
22,89,50,5,-5,22,93,49
22,93,49,5,-5,22,75,47
22,75,47,5,-5,24,80,64
24,80,64,5,-5,26,58,67
26,58,67,5,-4,38,56,91
38,56,91,7,6,45,53,103
45,53,103,-4,-4,51,53,120
51,53,120,-9,4,55,54,117
55,54,117,5,-5,56,60,125
56,60,125,-8,4,76,61,151
76,61,151,5,-5,83,72,175
83,72,175,8,-4,104,78,203
104,78,203,-9,4,74,72,149
74,72,149,5,-5,181,96,341
181,96,341,8,-7,234,120,372
234,120,372,4,-4,408,206,448
408,206,448,5,-5,455,451,277
455,451,277,4,5,278,447,230
278,447,230,5,-5,191,448,241
191,448,241,-4,-4,258,548,234
258,548,234,5,-5,238,410,177
238,410,177,-9,4,202,412,170
202,412,170,-8,4,228,328,186
228,328,186,5,-5,220,267,236
220,267,236,5,-5,207,324,242
207,324,242,5,-5,156,425,184
156,425,184,5,-5,130,378,161
130,378,161,5,-5,42,361,153
42,361,153,4,8,41,333,143
41,333,143,4,-8,40,398,160
40,398,160,5,-5,39,789,268
39,789,268,-8,8,35,852,298
35,852,298,-8,8,41,438,171
41,438,171,-7,7,56,663,238
56,663,238,-8,8,213,479,237
213,479,237,5,-5,568,222,193
568,222,193,-8,-4,612,231,187
612,231,187,-4,-8,671,239,170
671,239,170,7,-4,392,162,132
392,162,132,-5,-8,140,123,171
140,123,171,5,-5,107,136,180
107,136,180,-6,-6,68,454,176
68,454,176,-9,-4,78,295,125
78,295,125,5,-6,80,353,146
80,353,146,-9,7,73,459,177
73,459,177,-9,4,86,131,127
86,131,127,5,-5,104,172,163
104,172,163,5,-5,80,771,277
80,771,277,-8,8,90,601,225
90,601,225,-8,8,114,205,176
114,205,176,5,-5,336,147,129
25,109,57,5,-5,19,63,41
25,109,57,5,-5,19,63,41
19,63,41,5,-5,22,72,43
22,72,43,5,-5,21,59,39
21,59,39,5,-5,17,66,42
17,66,42,5,-5,14,60,45
14,60,45,5,-5,19,50,53
19,50,53,6,-4,33,51,78
33,51,78,-4,-4,29,46,57
29,46,57,-4,-4,32,45,63
32,45,63,4,-6,41,44,88
41,44,88,5,-4,57,51,127
57,51,127,5,-5,37,46,53
37,46,53,-8,5,58,52,55
58,52,55,5,-5,48,53,52
48,53,52,5,-5,57,47,52
57,47,52,5,-5,31,45,51
31,45,51,8,-5,30,89,56
30,89,56,5,-5,26,56,42
26,56,42,5,-5,23,52,44
23,52,44,5,-5,25,68,45
25,68,45,5,-5,23,61,35
23,61,35,5,-5,17,72,43
17,72,43,5,-5,22,62,48
22,62,48,5,-5,24,54,60
24,54,60,5,-4,27,50,64
27,50,64,4,7,26,49,57
26,49,57,7,4,28,49,54
28,49,54,4,5,28,49,57
28,49,57,-6,-4,28,47,56
28,47,56,4,-9,31,49,64
31,49,64,-4,-9,67,53,146
67,53,146,5,-5,33,49,56
33,49,56,-5,-4,56,56,52
56,56,52,5,-5,38,47,53
38,47,53,6,4,30,46,49
30,46,49,-8,7,33,44,51
33,44,51,-7,-4,49,51,50
49,51,50,5,-5,46,50,48
46,50,48,5,-5,40,46,47
40,46,47,-4,-9,30,43,52
30,43,52,-7,5,28,45,48
28,45,48,8,-4,28,38,49
28,38,49,4,-9,28,46,53
28,46,53,5,5,30,76,59
30,76,59,5,-5,26,59,51
26,59,51,5,-5,27,48,45
27,48,45,5,-5,24,63,43
24,63,43,5,-5,19,56,38
19,56,38,5,-5,21,63,41
21,63,41,5,-5,23,65,36
23,65,36,5,-5,15,55,41
15,55,41,5,-5,20,53,47
20,53,47,5,-5,29,55,71
29,55,71,6,-8,22,47,48
22,47,48,5,-4,39,46,81
39,46,81,4,-8,36,47,50
36,47,50,-4,-8,31,43,50
31,43,50,-6,4,29,60,59
29,60,59,5,-5,30,51,54
30,51,54,-4,-4,27,58,53
27,58,53,5,-5,30,67,52
30,67,52,5,-5,26,48,42
24,48,53,-8,-8,27,49,57
27,49,57,-4,-7,40,51,86
40,51,86,7,8,35,47,71
35,47,71,-4,-4,32,54,59
32,54,59,-4,4,33,52,63
33,52,63,-8,-4,39,52,80
39,52,80,-4,8,42,54,90
42,54,90,-7,7,28,50,56
28,50,56,-4,6,23,49,56
23,49,56,-4,-4,30,55,78
30,55,78,8,-5,35,57,84
35,57,84,-7,-8,27,49,60
27,49,60,7,-6,26,50,58
26,50,58,-9,-7,27,55,58
27,55,58,-4,6,28,54,64
28,54,64,-4,6,30,60,61
30,60,61,7,-4,29,58,57
29,58,57,5,-5,26,59,62
26,59,62,-4,-4,31,57,68
31,57,68,7,-4,41,59,89
41,59,89,-6,-8,60,62,126
60,62,126,-4,-6,36,57,76
36,57,76,-4,4,38,60,63
38,60,63,-6,8,57,67,119
57,67,119,-4,5,33,58,68
33,58,68,-4,-4,31,59,65
31,59,65,4,4,31,64,66
31,64,66,-4,-9,32,58,64
32,58,64,6,6,28,60,64
28,60,64,-5,-4,31,62,63
31,62,63,-6,-4,29,61,61
29,61,61,5,-5,29,60,56
29,60,56,5,-5,33,60,66
33,60,66,5,-4,59,64,130
59,64,130,-4,4,42,64,79
42,64,79,7,-4,38,65,64
38,65,64,5,-5,43,60,60
43,60,60,5,-5,58,64,61
58,64,61,5,-5,37,65,63
37,65,63,5,-5,31,139,72
31,139,72,5,-5,32,76,59
32,76,59,5,-5,27,82,60
27,82,60,5,-5,29,85,62
29,85,62,5,-5,29,74,58
29,74,58,5,-5,27,103,63
27,103,63,5,-5,32,75,64
32,75,64,5,-5,33,70,64
33,70,64,5,-5,44,66,97
44,66,97,-5,6,31,62,67
31,62,67,5,-9,31,60,69
31,60,69,4,-4,33,60,65
33,60,65,-6,4,32,60,64
32,60,64,-4,-5,33,61,66
33,61,66,-6,-6,32,61,67
32,61,67,4,-4,33,60,67
33,60,67,4,-4,33,61,65
33,61,65,-7,-7,51,60,109
51,60,109,4,4,68,67,146
68,67,146,5,-5,73,70,159
73,70,159,-4,-8,51,66,104
51,66,104,7,-4,44,66,66
44,66,66,5,-5,83,72,61
83,72,61,-5,6,48,68,59
48,68,59,5,-5,49,70,60
49,70,60,5,-5,40,69,64
40,69,64,5,-5,39,73,62
39,73,62,5,-5,33,156,79
23,95,58,5,-5,28,96,67
23,95,58,5,-5,28,96,67
23,95,58,5,-5,28,96,67
28,96,67,5,-5,27,92,63
27,92,63,5,-5,26,94,62
26,94,62,5,-5,27,94,60
27,94,60,5,-5,26,88,58
26,88,58,5,-5,28,88,59
28,88,59,5,-5,24,80,54
24,80,54,5,-5,24,73,52
24,73,52,5,-5,22,66,46
22,66,46,5,-5,20,70,42
20,70,42,5,-5,23,103,54
0,0,0,-4,4,20,63,48
20,63,48,-4,4,21,68,45
21,68,45,-4,4,20,68,44
20,68,44,-4,4,19,68,44
19,68,44,-4,4,21,66,48
21,66,48,-4,4,20,69,44
20,69,44,-4,4,21,66,44
21,66,44,-4,4,21,65,47
21,65,47,-4,4,22,65,44
22,65,44,-4,4,20,64,45
20,64,45,-4,4,20,68,45
20,68,45,-4,4,21,64,43
21,64,43,-4,4,21,65,42
21,65,42,-4,4,20,66,47
20,66,47,-4,4,20,69,44
20,69,44,-4,4,19,63,41
19,63,41,-4,4,18,62,43
18,62,43,-4,4,20,67,44
20,67,44,-4,4,19,67,42
19,67,42,-4,4,19,70,44
19,70,44,-4,4,18,114,50
18,114,50,-4,4,20,69,42
20,69,42,-4,4,16,64,36
16,64,36,-4,4,20,137,50
20,137,50,-4,4,16,72,33
16,72,33,-4,4,14,80,35
14,80,35,-4,4,21,156,63
21,156,63,4,5,20,82,35
20,82,35,-4,4,21,74,40
21,74,40,-4,4,23,71,34
23,71,34,-4,4,23,70,35
23,70,35,-4,4,22,82,40
22,82,40,-4,4,24,116,50
24,116,50,-4,4,25,167,66
25,167,66,-4,-4,26,189,74
26,189,74,-5,-4,26,198,78
26,198,78,-4,-4,27,215,82
27,215,82,6,-5,25,180,70
25,180,70,-4,-9,25,91,43
25,91,43,-4,4,30,96,44
30,96,44,-4,4,34,139,61
34,139,61,-4,4,40,202,85
40,202,85,4,-4,47,299,115
47,299,115,5,-5,64,393,146
64,393,146,-4,-4,96,465,167
96,465,167,-8,8,290,614,236
290,614,236,-4,7,582,490,291
582,490,291,-4,-4,821,388,392
821,388,392,7,6,822,360,410
822,360,410,-7,-9,836,343,436
836,343,436,-6,-4,668,377,369
668,377,369,4,5,520,311,365
520,311,365,4,-4,587,319,414
587,319,414,-8,-4,534,283,406
534,283,406,4,4,424,205,389
424,205,389,-4,4,482,193,537
482,193,537,-4,4,531,174,747
531,174,747,-6,5,557,167,836
557,167,836,7,-4,512,151,750
512,151,750,-4,-4,553,172,841
553,172,841,-9,-8,542,169,846
542,169,846,-4,4,510,147,851
510,147,851,-: -5 -4
358,412,891,-5,-4,359,393,897
358,412,891,-5,-4,359,393,897
358,412,891,-5,-4,359,393,897
359,393,897,5,8,355,404,900
355,404,900,-6,4,308,428,752
308,428,752,-6,4,219,581,552
219,581,552,-4,4,170,918,592
170,918,592,-8,8,139,846,492
139,846,492,-8,8,30,655,243
30,655,243,-8,8,26,846,301
26,846,301,-8,8,73,812,277
73,812,277,-8,8,376,154,867
376,154,867,-7,-4,281,119,679
281,119,679,7,-7,274,107,639
274,107,639,6,6,274,104,492
274,104,492,4,5,281,109,565
281,109,565,-7,4,274,109,633
274,109,633,-4,-8,264,99,620
264,99,620,5,-9,264,97,411
264,97,411,-8,-4,458,122,824
458,122,824,4,8,209,70,356
209,70,356,-8,-4,404,110,775
404,110,775,4,-4,305,93,549
305,93,549,-4,5,414,116,669
414,116,669,6,-6,425,119,675
425,119,675,-4,4,524,148,818
524,148,818,-9,4,433,159,797
433,159,797,4,-4,383,146,796
383,146,796,4,-6,388,151,825
388,151,825,-7,-5,427,152,802
427,152,802,-4,4,375,143,545
375,143,545,-4,-7,413,140,706
413,140,706,-4,-5,506,174,680
506,174,680,-8,-4,551,172,408
551,172,408,4,-7,419,128,596
419,128,596,8,-7,541,201,520
541,201,520,-4,4,841,487,446
841,487,446,-6,-4,593,216,871
593,216,871,-4,4,563,206,867
563,206,867,-4,-4,467,201,695
467,201,695,-4,-8,869,314,546
869,314,546,-4,-6,785,453,343
785,453,343,-6,-4,636,358,258
636,358,258,6,-4,802,350,189
802,350,189,-4,-4,772,416,201
772,416,201,-9,-8,787,397,223
787,397,223,-7,-4,791,364,181
791,364,181,-9,-7,778,324,169
778,324,169,5,-4,773,296,166
773,296,166,-4,4,401,353,202
401,353,202,6,7,271,801,301
271,801,301,-8,8,27,711,252
27,711,252,-8,8,20,739,246
20,739,246,-8,8,25,850,295
25,850,295,-8,8,834,273,219
834,273,219,-4,-7,205,86,363
205,86,363,4,-5,77,68,98
77,68,98,-4,4,88,76,85
88,76,85,-4,4,145,104,103
145,104,103,-8,4,212,124,104
212,124,104,8,8,132,93,85
132,93,85,-9,-8,271,122,80
271,122,80,-8,7,75,76,76
148,128,104,4,-7,114,155,103
148,128,104,4,-7,114,155,103
114,155,103,-4,4,94,165,90
94,165,90,-4,4,99,163,91
99,163,91,-4,4,97,166,96
97,166,96,-4,4,99,161,96
99,161,96,-4,4,94,166,94
94,166,94,-4,4,99,173,97
99,173,97,-4,4,108,188,104
108,188,104,-4,4,113,195,106
113,195,106,-4,4,113,198,112
113,198,112,-4,4,112,193,106
112,193,106,-4,4,115,192,104
115,192,104,-4,4,116,201,109
116,201,109,-4,4,115,224,114
115,224,114,-4,4,126,260,129
126,260,129,4,6,126,320,147
126,320,147,5,-5,127,385,160
127,385,160,-6,-7,107,584,211
107,584,211,-8,8,109,296,130
109,296,130,5,-5,148,156,122
148,156,122,-4,4,144,153,123
144,153,123,-4,4,152,138,115
152,138,115,-4,7,155,133,112
155,133,112,4,6,215,141,126
215,141,126,8,-4,240,154,145
240,154,145,4,8,195,181,150
195,181,150,4,6,250,236,187
250,236,187,-4,-4,319,261,228
319,261,228,5,5,312,249,214
312,249,214,8,-7,296,285,230
296,285,230,-7,-4,200,369,182
200,369,182,4,7,193,348,180
193,348,180,4,7,234,371,199
234,371,199,-8,-4,299,323,232
299,323,232,-4,4,456,263,198
456,263,198,-7,5,794,313,218
794,313,218,-6,-7,263,147,229
263,147,229,4,6,185,115,213
185,115,213,-4,4,179,107,231
179,107,231,-4,4,212,95,362
212,95,362,-8,-4,377,120,836
377,120,836,8,-4,375,120,834
375,120,834,-4,4,377,123,837
